uMarka,urunKategorileri,urunKategorileriTwo,urunKategorileriThree,urunKategorileriFour,urunKategorileriFive,urunKategorileriSix,urunKategorileriSeven,urunAdi,urunAciklama,urunFoto,urunURL
Çağrı Manav,MeyveSebze,"Yeşillik, Ot",,,,,,Göbek Salata kg,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/gobek-salata-kg
Çağrı Manav,MeyveSebze,Narenciye,,,,,,Limon Lamas kg,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/limon-lamas-kg
Çağrı Manav,MeyveSebze,"Yeşillik, Ot",,,,,,Kıvırcık adet,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/kivircik-adet
Çağrı Manav,MeyveSebze,"Yeşillik, Ot",,,,,,Kıvırcık Lolorosso adet,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/kivircik-lolorosso-adet
Çağrı Manav,MeyveSebze,"Yeşillik, Ot",,,,,,Marul adet,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/marul-adet
Çağrı Kuruyemiş,MeyveSebze,Açık Kuruyemiş,,,,,,İğde kg,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/igde-kg-12301
Çağrı Manav,MeyveSebze,Narenciye,,,,,,Portakal File kg,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/mv.portakal-file-kg-13344
Çağrı Manav,MeyveSebze,"Yeşillik, Ot",,,,,,Lahana Kırmızı kg,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/lahana-kirmizi-kg
Çağrı Manav,MeyveSebze,Mevsim Sebzeleri,,,,,,Biber Sivri kg,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/sivri-biber-kg
Çağrı Manav,MeyveSebze,Mevsim Sebzeleri,,,,,,Biber Köy kg,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/koy-biber-kg
Çağrı Manav,MeyveSebze,Mevsim Sebzeleri,,,,,,Biber Kıl Sivri  kg,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/kil-sivri-biber-kg
Çağrı Manav,MeyveSebze,Mevsim Sebzeleri,,,,,,Biber Çarliston kg,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/biber-carliston-kg
Çağrı Manav,MeyveSebze,Mevsim Sebzeleri,,,,,,Biber Dolma kg,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/dolma-biber--kg
Çağrı Manav,MeyveSebze,Mevsim Sebzeleri,,,,,,Biber Kırmızı kg,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/kirmizi-biber-kg
Çağrı Manav,MeyveSebze,"Patates, Soğan, Sarımsak",,,,,,Soğan Arpacık File 500gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/sogan-arpacik-file-500gr
Çağrı Manav,MeyveSebze,"Yeşillik, Ot",,,,,,Soğan Yeşil demet,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/yesil-sogan-demet
Çağrı Manav,MeyveSebze,"Patates, Soğan, Sarımsak",,,,,,Sarımsak File,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/sarimsak-file-250-gr
Çağrı Manav,MeyveSebze,"Yeşillik, Ot",,,,,,Ispanak kg,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/ispanak-kg
Çağrı Manav,MeyveSebze,"Yeşillik, Ot",,,,,,Lahana Kara adet,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/lahana-kara-adet
Çağrı Manav,MeyveSebze,"Yeşillik, Ot",,,,,,Pazı adet,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/pazi-adet
Çağrı Manav,MeyveSebze,"Yeşillik, Ot",,,,,,Roka adet,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/roka-adet
Çağrı Manav,MeyveSebze,"Yeşillik, Ot",,,,,,Kuzu Kulağı adet,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/kuzu-kulagi-adet
Çağrı Manav,MeyveSebze,"Yeşillik, Ot",,,,,,Nane adet,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/nane-adet
Çağrı Manav,MeyveSebze,"Yeşillik, Ot",,,,,,Maydanoz adet,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/maydanoz-adet
Çağrı Manav,MeyveSebze,"Yeşillik, Ot",,,,,,Dere Otu adet,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/dere-otu-adet
Çağrı Manav,MeyveSebze,Egzotik Sebzeler,,,,,,Mantar 400 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/mantar-400-gr
Çağrı Manav,MeyveSebze,Mevsim Sebzeleri,,,,,,Enginar adet,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/enginar-adet
Çağrı Manav,MeyveSebze,"Yeşillik, Ot",,,,,,Pancar kg,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/pancar-kg
Nihas,MeyveSebze,Mevsim Sebzeleri,,,,,,Nihas Gurme Patlıcan Dolmalık,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/patlican-dolmalik-adet
Malatya Pazarı,MeyveSebze,Kurutulmuş Sebze,,,,,,Açık Patlıcan Kurusu Bağ 25 li,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/acik-patlican-kurusu-bag-25li-13097
Malatya Pazarı,MeyveSebze,Kurutulmuş Sebze,,,,,,Açık Biber Kurusu Tatlı Bağ 25 li,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/acik-biber-kurusu-tatli-bag-25li-13098
Nihas,MeyveSebze,Mevsim Sebzeleri,,,,,,Nihas Domates Tozu 100 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/nihas-domates-tozu-100-gr
Nihas,MeyveSebze,Mevsim Sebzeleri,,,,,,Nihas Dolmalık Biber,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/nihas-dolmalik-biber
Nihas,MeyveSebze,Mevsim Sebzeleri,,,,,,Nihas Acı Süs Biberi,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/nihas-aci-sus-biberi
Nihas,MeyveSebze,Mevsim Sebzeleri,,,,,,Nihas Domates 200 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/nihas-domates-200-gr
Nihas,MeyveSebze,"Patates, Soğan, Sarımsak",,,,,,Nihas Sarımsak Tozu 100 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/nihas-sarimsak-tozu-100-gr
Nihas,MeyveSebze,Mevsim Sebzeleri,,,,,,Nihas Bamya 100 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/nihas-bamya-100-gr
Nihas,MeyveSebze,Kurutulmuş Sebze,,,,,,Nihas Granül Sebze Kuru 100 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/nihas-granul-sebze-kuru-100-gr
Nihas,MeyveSebze,Mevsim Sebzeleri,,,,,,Nihas Gurme Dolmalık Acı Biber,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/nihas-gurme-dolmalik-aci-biber
Nihas,MeyveSebze,Mevsim Sebzeleri,,,,,,Nihas Dolmalık Patlıcan,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/nihas-dolmalik-patlican
Nihas,MeyveSebze,Mevsim Sebzeleri,,,,,,Nihas Kızartmalık Biber 50 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/nihas-kizartmalik-biber-50-gr
Nihas,MeyveSebze,"Patates, Soğan, Sarımsak",,,,,,Nihas Granül Soğan 100 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/nihas-granul-sogan-100-gr
Nihas,MeyveSebze,Mevsim Sebzeleri,,,,,,Nihas Gurma Dolmalık Biber,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/nihas-gurma-dolmalik-biber
Çağrı Manav,MeyveSebze,Mevsim Sebzeleri,,,,,,Turp Arjantın kg,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/turp-arjantin-kg-12725
Çağrı Manav,MeyveSebze,Mevsim Sebzeleri,,,,,,Limon File kg,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/mv.limon-file-kg-12801
Çağrı Manav,MeyveSebze,Mevsim Sebzeleri,,,,,,Turp Fındık adet,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/turp-findik-adet
Çağrı Manav,MeyveSebze,Mevsim Sebzeleri,,,,,,Turp Siyah kg,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/mv.turp-siyah-kg-12646
Çağrı Manav,MeyveSebze,"Yeşillik, Ot",,,,,,Tere adet,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/tere-adet
Çağrı Manav,MeyveSebze,"Patates, Soğan, Sarımsak",,,,,,Soğan Mor File  kg,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/mor-sogan-file-kg
Çağrı Manav,MeyveSebze,"Patates, Soğan, Sarımsak",,,,,,Patates kg,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/patates-kg
Çağrı Manav,MeyveSebze,"Patates, Soğan, Sarımsak",,,,,,Soğan Kuru kg,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/sogan-kuru-kg
Çağrı Manav,MeyveSebze,"Yeşillik, Ot",,,,,,Lahana Brüksel adet,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/lahana-bruksel-adet-13583
Çağrı Manav,MeyveSebze,Mevsim Sebzeleri,,,,,,Lahana Beyaz kg,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/lahana-beyaz-kg-11880
Çağrı Manav,MeyveSebze,Egzotik Sebzeler,,,,,,Mantar Dilimlenmiş 350 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/mantar-dilimlenmis-350-gr-18660
Çağrı Manav,MeyveSebze,"Patates, Soğan, Sarımsak",,,,,,Soğan Beyaz File,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/beyaz-sogan-file-kg
Çağrı Manav,MeyveSebze,Mevsim Sebzeleri,,,,,,Brokoli kg,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/mv.brokoli-kg-11847
Çağrı Manav,MeyveSebze,Egzotik Meyve,,,,,,Ananas adet,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/ananas-adet
Çağrı Manav,MeyveSebze,Mevsim Sebzeleri,,,,,,Karnabahar kg,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/mv.karnabahar-kg-11849
Çağrı Manav,MeyveSebze,"Yeşillik, Ot",,,,,,Pırasa kg,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/mv.pirasa-kg-11851
Çağrı Manav,MeyveSebze,Mevsim Meyveleri,,,,,,Elma Golden kg,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/elma-golden-kg
Çağrı Manav,MeyveSebze,Mevsim Meyveleri,,,,,,Elma Starking kg,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/elma-starking-kg
Çağrı Manav,MeyveSebze,Mevsim Sebzeleri,,,,,,Kereviz kg,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/mv.kereviz-kg-12220
Çağrı Manav,MeyveSebze,Mevsim Meyveleri,,,,,,Nar kg,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/mv.nar-kg-11965
Çağrı Manav,MeyveSebze,Mevsim Meyveleri,,,,,,Greyfurt Kg,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/greyfurt-kg-12117
Çağrı Manav,MeyveSebze,Mevsim Meyveleri,,,,,,Armut Deveci kg,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/armut-deveci-kg
Çağrı Manav,MeyveSebze,Mevsim Meyveleri,,,,,,Ayva kg,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/ayva-kg
Çağrı Manav,MeyveSebze,Mevsim Meyveleri,,,,,,Elma Fuji kg,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/elma-fuji-kg
Çağrı Manav,MeyveSebze,Mevsim Meyveleri,,,,,,Elma Starking - İnce kg,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/elma-starking---ince-kg
Çağrı Manav,MeyveSebze,Mevsim Meyveleri,,,,,,Elma Golden -İnce kg,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/elma-golden--ince-kg
Çağrı Manav,MeyveSebze,Mevsim Meyveleri,,,,,,Muşmula kg,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/musmula-kg-12815
Çağrı Manav,MeyveSebze,Narenciye,,,,,,Portakal Washington kg,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/mv.portakal-washgton-kg-12552
Çağrı Manav,MeyveSebze,Mevsim Meyveleri,,,,,,Muz Yerli kg,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/mv.muz-yerli-kg-12523
Çağrı Manav,MeyveSebze,Egzotik Meyve,,,,,,Avokado adet,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/avokado-adet
Çağrı Manav,MeyveSebze,Egzotik Meyve,,,,,,Kivi kg,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/kivi-kg
Çağrı Manav,MeyveSebze,Mevsim Meyveleri,,,,,,Elma Pink Lady kg,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/elma-pink-lady-kg
Çağrı Manav,MeyveSebze,Mevsim Meyveleri,,,,,,Portakal Çavdır kg,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/portakal-cavdir-kg
Çağrı Manav,MeyveSebze,Mevsim Sebzeleri,,,,,,Turp Kırmızı kg,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/mv.turp-kirmizi-kg-12112
Çağrı Manav,MeyveSebze,Narenciye,,,,,,Mandalina Murkott kg,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/mv.mandalina-murkott-kg-13981
Çağrı Manav,MeyveSebze,Mevsim Meyveleri,,,,,,Paket Kivi adet,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/mv.paket-kivi-adet-13210
Çağrı Manav,MeyveSebze,Kabuklu Kuruyemiş,,,,,,Kabuklu Ceviz kg,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/ceviz-kabuklu-kg
