uMarka,urunKategorileri,urunKategorileriTwo,urunKategorileriThree,urunKategorileriFour,urunKategorileriFive,urunKategorileriSix,urunKategorileriSeven,urunAdi,urunAciklama,urunFoto,urunURL
Dr.Oetker,GidaSekerleme,Maya,,,,,,Dr.Oetker Hızlı Maya 32 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/dr.oetker-hizli-maya-32gr
Dr.Oetker,GidaSekerleme,"Krema, Sos",,,,,,Dr.Oetker Pişmeli Pasta Kreması 156 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/dr.oetker-pastaci-kremasi-156gr-pismeli
Dr.Oetker,GidaSekerleme,Nişasta,,,,,,Dr.Oetker Buğday Nişastası 150 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/dr.oetker-bugday-nisastasi-150-gr
Dr.Oetker,GidaSekerleme,Toz Tatlılar,,,,,,Dr.Oetker Cheesecake 260 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/dr.oetker-cheesecake-260-gr
Bizim,GidaSekerleme,Kabartma Tozu - Şekerli Vanilin,,,,,,Bizim Şekerli Vanilin 5'li,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/bizim-sekerli-vanilin-5li
Dr.Oetker,GidaSekerleme,Kakao,,,,,,Dr.Oetker Gourmet Kakako 50 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/dr.oetker-gourmet-kakao-50gr
Sinangil,GidaSekerleme,Kabartma Tozu - Şekerli Vanilin,,,,,,Sinangil Vanilya Şekerli 5'li 25 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/sinangil-vanilya-sekerli-5li-25gr
Sinangil,GidaSekerleme,Kabartma Tozu - Şekerli Vanilin,,,,,,Sinangil Kabartma Tozu 5'li 50 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/sinangil-kabartma-tozu-5li-50gr
Dr.Oetker,GidaSekerleme,Nişasta,,,,,,Dr.Oetker Mısır Nişastası 150 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/dr.oetker-misir-nisastasi-150-gr
Dr.Oetker,GidaSekerleme,Toz Tatlılar,,,,,,Dr.Oetker Sütlaç 155 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/dr.oetker-sutlac-155-gr
Dr.Oetker,GidaSekerleme,Kabartma Tozu - Şekerli Vanilin,,,,,,Dr.Oetker Şekerli Vanilin 15'li,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/dr.oetker-sekerli-vanilin-15li
Dr.Oetker,GidaSekerleme,"Krema, Sos",,,,,,Dr.Oetker Trileçe Böğürtlenli 315 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/dr.oetker-trilece-bogurtlenli-315-gr
Pakmaya (Toz Tatlı),GidaSekerleme,Pasta Yardımcıları,,,,,,Pakmaya Mayalı Poğaça Harcı 35 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/pakmaya-mayali-pogaca-harci-35-gr
Dr.Oetker,GidaSekerleme,Kakao,,,,,,Dr.Oetker Kakao 50 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/dr.oetker-kakao-50gr
Dr.Oetker,GidaSekerleme,Toz Tatlılar,,,,,,Dr.Oetker Jel Çilek 100 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/dr.oetker-jel-cilek-100-gr
Dr.Oetker,GidaSekerleme,Kabartma Tozu - Şekerli Vanilin,,,,,,Dr.Oetker Kabartma Tozu Çeşnili 30 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/dr.oetker-kabartma-tozu-cesnili-30gr
Dr.Oetker,GidaSekerleme,Toz Tatlılar,,,,,,Dr.Oetker Muzlu Milkshake 30 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/dr.oetker-muzlu-milkshake-30-gr
Dr.Oetker,GidaSekerleme,Kakao,,,,,,Dr.Oetker Kakao 25 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/dr.oetker-kakao-25gr
Dr.Oetker,GidaSekerleme,Toz Tatlılar,,,,,,Dr.Oetker Çikolatalı Milkshake 30 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/dr.oetker-cikolatali-milkshake-30-gr
Sinangil,GidaSekerleme,Nişasta,,,,,,Sinangil Mısır Nişastası 200 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/sinangil-misir-nisastasi-200-gr
Sinangil,GidaSekerleme,Nişasta,,,,,,Sinangil Buğday Nişastası 200 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/sinangil-bugday-nisastasi-200-gr
Dr.Oetker,GidaSekerleme,Kakao,,,,,,Dr.Oetker Kakao 100 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/dr.oetker-kakao-100gr
Dr.Oetker,GidaSekerleme,Toz Tatlılar,,,,,,Dr.Oetker Çilekli Milkshake 30 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/dr.oetker-cilekli-milkshake-30-gr
Dr.Oetker,GidaSekerleme,Kabartma Tozu - Şekerli Vanilin,,,,,,Dr.Oetker Kabartma Tozu 15'li 150 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/dr.oetker-kabartma-tozu-15li-150gr
Dr.Oetker,GidaSekerleme,Kabartma Tozu - Şekerli Vanilin,,,,,,Dr.Oetker Karbonat 5'li Poşet 25 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/dr.oetker-karbonat-5li-poset-25gr
Untad,GidaSekerleme,Çeşit Ekmek,,,,,,Untad Premium Susamlı Hamburger 6x85 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/untad-premium-susamli-hamburger-6x85-gr
Tatlızade,GidaSekerleme,Hazır Tatlı,,,,,,Tatlızade Kemalpaşa Tatlısı 300 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/tatlizade-kemalpasa-tatlisi-300gr
Tatlızade,GidaSekerleme,Hazır Tatlı,,,,,,Tatlızade Peynir Tatlısı 300 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/tatlizade-peynir-tatlisi-300gr
Dr.Oetker,GidaSekerleme,Pasta Yardımcıları,,,,,,Dr.Oetker Sıvı Aroma Verici Vanilya 38 ml,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/dr.oetker-sivi-aroma-verici-38ml-vanilya
Dr.Oetker,GidaSekerleme,Pasta Yardımcıları,,,,,,Dr.Oetker Waffle 210 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/dr.oetker-waffle-210-gr
Dr.Oetker,GidaSekerleme,Kabartma Tozu - Şekerli Vanilin,,,,,,Dr.Oetker Kabartma Tozu 5'li 50 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/dr.oetker-kabartma-tozu-5li-50gr
Dr.Oetker,GidaSekerleme,"Krema, Sos",,,,,,Dr.Oetker Trileçe Karamelli 315 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/dr.oetker-trilece-karamelli-315-gr
Dr.Oetker,GidaSekerleme,"Krema, Sos",,,,,,Dr.Oetker Bitter Çikolatalı Sos 125 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/dr.oetker-bitter-cikolatali-sos-125-gr
Dr.Oetker,GidaSekerleme,"Krema, Sos",,,,,,Dr.Oetker Meyveli Sos 80 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/dr.oetker-sos-meyveli-80gr
Dr.Oetker,GidaSekerleme,Toz Tatlılar,,,,,,Dr.Oetker Tavuk Göğsü 129 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/dr.oetker-tavuk-gogsu-129-gr
Dr.Oetker,GidaSekerleme,Toz Tatlılar,,,,,,Dr.Oetker Creme Ole Muzlu 110 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/dr.oetker-creme-ole-muzlu-110gr
Dr.Oetker,GidaSekerleme,Pasta Yardımcıları,,,,,,Dr.Oetker Pancake 134 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/dr.oetker-pancake-134gr
Dr.Oetker,GidaSekerleme,Pasta Yardımcıları,,,,,,Dr.Oetker Wolke Limonlu 430 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/dr.oetker-wolke-430gr-limonlu
Dr.Oetker,GidaSekerleme,Toz Tatlılar,,,,,,Dr.Oetker Creme Ole Çikolatalı 125 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/dr.oetker-creme-ole-cikolatali-125-gr
Dr.Oetker,GidaSekerleme,"Krema, Sos",,,,,,Dr.Oetker Çikolata Sosu 128 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/dr.oetker-cikolata-sosu-128-gr
Dr.Oetker,GidaSekerleme,"Krema, Sos",,,,,,Dr.Oetker Pasta Kreması Kakaolu,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/dr.oetker-pasta-kremasi-kakaolu
Dr.Oetker,GidaSekerleme,Toz Tatlılar,,,,,,Dr. Oetker Puding Kakaolu Antep Fıstıklı 100 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/dr-oetker-puding-kakaolu-antep-fistikli-100-gr
Kenton,GidaSekerleme,Toz Tatlılar,,,,,,Kenton Bitter Çikolata Aşkı 100 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/kenton-bitter-cikolata-aski-100-gr
Dr.Oetker,GidaSekerleme,Toz Tatlılar,,,,,,Dr.Oetker İrmik Helvası 400 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/dr.oetker-irmik-helvasi-400-gr
Dr.Oetker,GidaSekerleme,Toz Tatlılar,,,,,,Dr.Oetker Muhallebi Sakızlı 150,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/dr.oetker-muhallebi-sakizli-150
Dr.Oetker,GidaSekerleme,Maya,,,,,,Dr.Oetker Krep 177 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/dr.oetker-krep-177-gr
Dr.Oetker,GidaSekerleme,Toz Tatlılar,,,,,,Dr.Oetker Kazandibi 150 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/dr.oetker-kazandibi-150-gr
Dr.Oetker,GidaSekerleme,Toz Tatlılar,,,,,,Dr.Oetker Creme Ole Vanilyalı 110 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/dr.oetker-creme-ole-vanilyali-110-gr
Pakmaya (Toz Tatlı),GidaSekerleme,Pasta Yardımcıları,,,,,,Pakmaya İçilebilir Çikolata 26 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/pakmaya-icilebilir-cikolata-26-gr
Bizim,GidaSekerleme,"Krema, Sos",,,,,,Bizim Çikolatalı Sos 128 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/bizim-cikolatali-sos-128-gr
Dr.Oetker,GidaSekerleme,Toz Tatlılar,,,,,,Dr.Oetker Türk Tatlısı Muhallebi 210 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/dr.oetker-t.t-muhallebi-210gr
Bizim,GidaSekerleme,Nişasta,,,,,,Bizim Mısır Nişastası 150 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/bizim-misir-nisastasi-150-gr
Carte Dor,GidaSekerleme,"Krema, Sos",,,,,,Carte D'Or Meyve Şöleni Sos 315 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/carte-dor-meyve-soleni-sos-315-gr
İstanbul Halk Ekmek,GidaSekerleme,Çeşit Ekmek,,,,,,IHE Çok Tahıllı Ekmek Tahıl Ambarı 500 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/ihe-cok-tahilli-ekmek-tahil-ambari-500gr
İstanbul Halk Ekmek,GidaSekerleme,Çeşit Ekmek,,,,,,IHE Sandviç Ekmeği 5'li 350 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/ihe-sandvic-ekmegi-350gr-5li
Dr.Oetker,GidaSekerleme,Kabartma Tozu - Şekerli Vanilin,,,,,,Dr Oetker Şekerli Vanilin 5'l1,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/dr-oetker-sekerli-vanilin-5l1
Dr.Oetker,GidaSekerleme,"Krema, Sos",,,,,,Dr.Oetker Pasta Kreması Vanilya,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/dr.oetker-pasta-kremasi-vanilya
Nestle,GidaSekerleme,Kakao,,,,,,Nestle Kakao Toz 100 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/nestle-kakao-toz-100-gr
Dr.Oetker,GidaSekerleme,Toz Tatlılar,,,,,,Dr.Oetker Revani 500 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/dr.oetker-revani-500-gr
Pakmaya (Toz Tatlı),GidaSekerleme,Nişasta,,,,,,Pakmaya Buğday Nişastası 200 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/pakmaya-bugday-nisastasi-200-gr
Pakmaya (Toz Tatlı),GidaSekerleme,Kabartma Tozu - Şekerli Vanilin,,,,,,Pakmaya Şekerli Vanilin 10'lu 50 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/pakmaya-sekerli-vanilin-10lu-50-gr
Pakmaya (Toz Tatlı),GidaSekerleme,Nişasta,,,,,,Pakmaya Mısır Nişastası 200 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/pakmaya-misir-nisastasi-200-gr
Carte Dor,GidaSekerleme,"Krema, Sos",,,,,,Carte D'Or Karamelli Sos 325 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/carte-dor-karamelli-sos-325-gr
Kenton,GidaSekerleme,Nişasta,,,,,,Kenton Mısır Nişastası 200 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/kenton-misir-nisastasi-200-gr
Kenton,GidaSekerleme,Nişasta,,,,,,Kenton Buğday Nişastası 200 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/kenton-bugday-nisastasi-200-gr
Dr.Oetker,GidaSekerleme,Toz Tatlılar,,,,,,Dr.Oetker Profiterol 360 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/dr.oetker-profiterol-360-gr
Carte Dor,GidaSekerleme,"Krema, Sos",,,,,,Carte D'Or Sos Çikolata 300 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/carte-dor-sos-cikolata-300-gr
Embi,GidaSekerleme,Mantı,,,,,,Embi Mantı Bohça 1 kg,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/embi-manti-bohca-1-kg
Dr.Oetker,GidaSekerleme,Toz Tatlılar,,,,,,Dr.Oetker Krem Karemel 105 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/dr.oetker-krem-karemel-105gr
Dr.Oetker,GidaSekerleme,Toz Tatlılar,,,,,,Dr.Oetker Jel Vişne 100 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/dr.oetker-jel-100gr-visne
Dr.Oetker,GidaSekerleme,Toz Tatlılar,,,,,,Dr.Oetker Keşkül 140 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/dr.oetker-keskul-140-gr
Dr.Oetker,GidaSekerleme,Toz Tatlılar,,,,,,Dr.Oetker Supangle 143 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/dr.oetker-supangle-143-gr
Dr.Oetker,GidaSekerleme,Toz Tatlılar,,,,,,Dr.Oetker Bardakta Puding Çikolata Parçalı Vanilin 34 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/droetker-bardakta-puding-cikolata-parcali-vanilin-34-gr
Pakmaya (Toz Tatlı),GidaSekerleme,"Krema, Sos",,,,,,Pakmaya Pasta Kreması Vanilyalı 140 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/pakmaya-pasta-kremasi-vanilyali-140-gr
Pakmaya (Toz Tatlı),GidaSekerleme,"Krema, Sos",,,,,,Pakmaya Pasta Kreması Çikolatalı 162 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/pakmaya-pasta-kremasi-cikolatali-162-gr
Dr.Oetker,GidaSekerleme,Toz Tatlılar,,,,,,Dr.Oetker Bardakta Puding Çikolatalı 35 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/droetker-bardakta-puding-cikolatali-35-gr
Dr.Oetker,GidaSekerleme,"Krema, Sos",,,,,,Dr.Oetker Çikolatalı Fındıklı Sos 130 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/droetker-cikolatali-findikli-sos-130-gr
Pakmaya (Toz Tatlı),GidaSekerleme,"Krema, Sos",,,,,,Pakmaya Orman Meyveli Sos 78 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/pakmaya-orman-meyveli-sos-78-gr
Pakmaya (Toz Tatlı),GidaSekerleme,"Krema, Sos",,,,,,Pakmaya Çikolatalı Sos 125 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/pakmaya-cikolatali-sos-125-gr
Sinangil,GidaSekerleme,Pasta Yardımcıları,,,,,,Sinangil Tartolet 220 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/sinangil-tartolet-220gr
Sinangil,GidaSekerleme,Pasta Yardımcıları,,,,,,Sinangil Profiterol 245 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/sinangil-profiterol-245gr
İstanbul Halk Ekmek,GidaSekerleme,Çeşit Ekmek,,,,,,IHE Light Tost Ekmeği 500 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/ihe-light-tost-ekmegi-500gr
